,Unnamed: 0,Tag,Stunde,avg_rel_Humidpercent,avg_temp20cm,avg_temp200cm,avg_boden_temp5cm,avg_boden_temp20cm,avg_wind_velocity2_5meter,sum_glob_strahlung_Wh/m2,niederschlag_nn
7735,7735,18.09.2021,07:00,100.0,10.6,10.9,13.9,17.3,0.4,170.3,0.0
7736,7736,18.09.2021,08:00,100.0,13.8,14.1,14.3,17.2,0.6,333.6,0.0
7737,7737,18.09.2021,09:00,95.6,15.5,16.0,14.8,17.1,0.9,481.8,0.0
7738,7738,18.09.2021,10:00,82.4,17.5,17.6,15.3,17.1,1.2,602.8,0.0
7739,7739,18.09.2021,11:00,69.2,20.6,19.4,16.5,17.1,1.2,671.5,0.0
7740,7740,18.09.2021,12:00,61.7,23.3,20.9,18.2,17.2,1.4,695.9,0.0
7741,7741,18.09.2021,13:00,54.2,24.1,21.9,19.5,17.5,1.4,603.5,0.0
7742,7742,18.09.2021,14:00,51.8,24.4,22.5,20.2,17.8,1.2,565.9,0.0
7743,7743,18.09.2021,15:00,50.7,23.6,22.8,20.5,18.2,1.3,443.2,0.0
7744,7744,18.09.2021,16:00,54.6,22.1,22.4,20.3,18.5,1.8,232.2,0.0
7745,7745,18.09.2021,17:00,58.4,20.9,21.7,19.9,18.8,1.2,82.2,0.0
7746,7746,18.09.2021,18:00,77.6,15.6,18.5,19.4,18.9,0.5,0.0,0.0
7747,7747,18.09.2021,19:00,93.7,14.3,15.9,18.7,18.9,0.4,0.0,0.0
7748,7748,18.09.2021,20:00,98.8,12.5,14.5,18.0,18.9,0.3,0.0,0.0
7749,7749,18.09.2021,21:00,100.0,11.9,13.5,17.3,18.8,0.4,0.0,0.0
7750,7750,18.09.2021,22:00,100.0,11.3,12.8,16.7,18.6,0.3,0.0,0.0
7751,7751,18.09.2021,23:00,100.0,11.3,12.1,16.2,18.5,0.6,0.0,0.0
7752,7752,19.09.2021,00:00,100.0,10.7,11.4,15.9,18.3,0.6,0.0,0.0
7753,7753,19.09.2021,01:00,100.0,10.3,11.1,15.5,18.1,0.5,0.0,0.0
7754,7754,19.09.2021,02:00,100.0,9.1,10.7,15.2,17.9,0.2,0.0,0.0
7755,7755,19.09.2021,03:00,100.0,9.4,10.3,14.7,17.8,0.6,0.0,0.0
7756,7756,19.09.2021,04:00,100.0,8.9,9.9,14.5,17.6,0.4,0.0,0.0
7757,7757,19.09.2021,05:00,100.0,8.6,10.1,14.2,17.4,0.6,0.0,0.0
7758,7758,19.09.2021,06:00,100.0,8.9,9.8,13.9,17.2,0.4,32.7,0.1
7759,7759,19.09.2021,07:00,100.0,11.3,11.7,13.8,17.1,0.7,181.8,0.0
7760,7760,19.09.2021,08:00,98.6,13.5,14.0,14.2,16.9,0.9,357.6,0.0
7761,7761,19.09.2021,09:00,85.8,15.1,16.0,14.5,16.8,0.8,495.4,0.0
7762,7762,19.09.2021,10:00,75.7,17.5,17.6,14.9,16.8,1.3,563.6,0.0
7763,7763,19.09.2021,11:00,66.6,20.5,19.2,16.0,16.8,1.5,476.8,0.0
7764,7764,19.09.2021,12:00,65.6,20.0,19.1,17.7,16.9,1.2,647.3,0.0
7765,7765,19.09.2021,13:00,59.3,22.4,20.4,18.4,17.1,1.7,544.2,0.0
7766,7766,19.09.2021,14:00,55.7,21.7,20.6,19.2,17.4,1.2,352.5,0.0
7767,7767,19.09.2021,15:00,59.0,20.5,20.4,19.3,17.7,1.9,462.8,0.0
7768,7768,19.09.2021,16:00,60.8,19.9,20.0,19.0,17.9,2.4,302.3,0.0
7769,7769,19.09.2021,17:00,64.6,18.6,19.1,18.6,18.1,1.7,98.6,0.0
7770,7770,19.09.2021,18:00,72.4,15.2,17.3,18.3,18.2,0.9,0.0,0.0
7771,7771,19.09.2021,19:00,90.2,11.8,14.2,17.5,18.2,0.3,0.0,0.0
7772,7772,19.09.2021,20:00,99.0,10.9,12.6,16.8,18.2,0.4,0.0,0.0
7773,7773,19.09.2021,21:00,100.0,11.5,12.6,16.2,18.1,0.3,0.0,0.0
7774,7774,19.09.2021,22:00,88.8,13.5,14.9,16.0,17.9,0.6,0.0,0.0
7775,7775,19.09.2021,23:00,83.0,13.5,14.5,16.0,17.8,0.7,0.0,0.0
7776,7776,20.09.2021,00:00,84.1,13.2,14.2,16.0,17.7,0.4,0.0,0.0
7777,7777,20.09.2021,01:00,88.7,13.0,13.7,15.9,17.6,0.3,0.0,0.0
7778,7778,20.09.2021,02:00,95.6,12.8,13.3,15.8,17.5,0.3,0.0,0.0
7779,7779,20.09.2021,03:00,98.6,12.6,13.1,15.7,17.4,0.3,0.0,0.0
7780,7780,20.09.2021,04:00,100.0,12.7,13.0,15.7,17.4,0.4,0.0,0.0
7781,7781,20.09.2021,05:00,99.6,12.9,13.2,15.6,17.3,0.4,0.0,0.0
7782,7782,20.09.2021,06:00,92.2,13.0,13.5,15.7,17.3,0.3,0.0,0.0
7783,7783,20.09.2021,07:00,90.9,13.8,13.8,15.6,17.2,0.6,54.8,0.0
7784,7784,20.09.2021,08:00,83.9,15.0,14.5,16.0,17.2,0.6,131.3,0.0
7785,7785,20.09.2021,09:00,78.1,16.1,15.3,16.5,17.2,0.8,204.1,0.0
7786,7786,20.09.2021,10:00,78.4,16.5,15.6,17.1,17.2,1.0,247.1,0.0
7787,7787,20.09.2021,11:00,78.7,17.5,16.2,17.6,17.3,1.2,388.8,0.0
7788,7788,20.09.2021,12:00,72.2,18.5,17.2,18.4,17.4,1.5,200.2,0.0
7789,7789,20.09.2021,13:00,69.7,18.3,17.4,18.9,17.6,1.4,224.1,0.0
7790,7790,20.09.2021,14:00,66.9,19.0,17.9,19.1,17.8,1.1,242.0,0.0
7791,7791,20.09.2021,15:00,67.6,18.5,17.9,19.2,18.0,1.4,178.8,0.0
7792,7792,20.09.2021,16:00,71.0,17.7,17.6,19.2,18.1,1.7,100.3,0.0
7793,7793,20.09.2021,17:00,73.3,16.8,17.0,18.8,18.3,1.6,27.9,0.0
7794,7794,20.09.2021,18:00,77.8,15.8,16.1,18.2,18.3,1.2,0.0,0.0
7795,7795,20.09.2021,19:00,80.4,15.3,15.9,17.9,18.3,1.1,0.0,0.0
7796,7796,20.09.2021,20:00,80.2,15.0,15.7,17.6,18.3,0.8,0.0,0.0
7797,7797,20.09.2021,21:00,88.1,14.0,14.9,17.3,18.3,0.3,0.0,0.0
7798,7798,20.09.2021,22:00,90.3,13.7,14.5,17.1,18.2,0.3,0.0,0.0
7799,7799,20.09.2021,23:00,86.1,13.3,14.1,16.9,18.1,0.5,0.0,0.0
7800,7800,21.09.2021,00:00,78.8,13.0,13.8,16.6,18.0,0.6,0.0,0.0
7801,7801,21.09.2021,01:00,86.7,12.4,13.2,16.4,17.9,0.3,0.0,0.0
7802,7802,21.09.2021,02:00,81.7,12.3,13.0,16.2,17.8,0.5,0.0,0.0
7803,7803,21.09.2021,03:00,79.7,12.1,12.8,16.0,17.7,0.5,0.0,0.0
7804,7804,21.09.2021,04:00,76.5,12.3,12.8,15.9,17.6,1.0,0.0,0.0
7805,7805,21.09.2021,05:00,78.6,12.2,12.6,15.7,17.6,1.2,0.0,0.0
7806,7806,21.09.2021,06:00,79.3,12.1,12.6,15.6,17.4,0.8,10.7,0.0
7807,7807,21.09.2021,07:00,79.8,12.8,12.9,15.4,17.4,1.4,49.4,0.0
7808,7808,21.09.2021,08:00,75.5,13.8,13.5,15.6,17.3,1.8,125.3,0.0
7809,7809,21.09.2021,09:00,70.3,14.8,14.1,16.0,17.2,1.4,299.9,0.0
7810,7810,21.09.2021,10:00,60.2,16.1,15.3,16.4,17.2,1.5,465.6,0.0
7811,7811,21.09.2021,11:00,51.4,18.7,16.6,17.2,17.2,1.7,699.7,0.0
7812,7812,21.09.2021,12:00,49.7,18.5,16.8,18.4,17.3,1.8,450.4,0.0
7813,7813,21.09.2021,13:00,46.8,19.9,17.7,18.7,17.5,1.8,607.1,0.0
7814,7814,21.09.2021,14:00,46.1,19.8,18.2,19.2,17.8,1.6,550.1,0.0
7815,7815,21.09.2021,15:00,45.4,18.8,18.2,19.2,18.0,1.4,363.5,0.0
7816,7816,21.09.2021,16:00,46.1,17.7,17.9,18.9,18.1,1.5,209.6,0.0
7817,7817,21.09.2021,17:00,52.4,15.8,16.8,18.5,18.3,1.4,64.8,0.0
7818,7818,21.09.2021,18:00,61.5,13.6,14.9,18.0,18.3,1.4,0.0,0.0
7819,7819,21.09.2021,19:00,66.4,11.9,13.8,17.2,18.2,1.0,0.0,0.0
7820,7820,21.09.2021,20:00,79.7,9.3,11.7,16.6,18.2,0.4,0.0,0.0
7821,7821,21.09.2021,21:00,88.8,8.8,10.1,15.9,18.0,0.6,0.0,0.0
7822,7822,21.09.2021,22:00,96.2,8.1,9.0,15.3,17.9,0.6,0.0,0.0
7823,7823,21.09.2021,23:00,97.6,7.8,8.9,14.8,17.7,0.5,0.0,0.0
7824,7824,22.09.2021,00:00,99.5,7.3,8.2,14.4,17.4,0.6,0.0,0.0
7825,7825,22.09.2021,01:00,100.0,6.1,7.5,14.0,17.2,0.5,0.0,0.0
7826,7826,22.09.2021,02:00,100.0,5.8,6.9,13.6,17.0,0.5,0.0,0.0
7827,7827,22.09.2021,03:00,100.0,5.4,6.5,13.3,16.8,0.5,0.0,0.0
7828,7828,22.09.2021,04:00,100.0,4.8,6.1,12.9,16.6,0.3,0.0,0.0
7829,7829,22.09.2021,05:00,100.0,4.6,5.8,12.7,16.4,0.4,0.0,0.0
7830,7830,22.09.2021,06:00,100.0,4.9,5.7,12.4,16.3,0.4,20.1,0.0
7831,7831,22.09.2021,07:00,100.0,7.2,7.4,12.3,16.1,0.3,104.1,0.0
7832,7832,22.09.2021,08:00,98.9,9.9,10.0,12.6,15.9,0.5,209.9,0.0
7833,7833,22.09.2021,09:00,89.4,12.4,12.0,13.2,15.8,0.9,346.4,0.0
7834,7834,22.09.2021,10:00,76.2,14.4,14.1,13.9,15.8,0.8,497.8,0.0
7835,7835,22.09.2021,11:00,59.8,18.1,16.5,15.1,15.8,1.0,642.8,0.0
7836,7836,22.09.2021,12:00,56.1,20.3,18.0,16.5,15.9,1.5,615.8,0.0
7837,7837,22.09.2021,13:00,53.9,20.6,18.8,17.5,16.1,1.2,558.0,0.0
7838,7838,22.09.2021,14:00,52.2,21.4,19.5,18.1,16.4,1.2,502.9,0.0
7839,7839,22.09.2021,15:00,52.2,20.0,19.7,18.3,16.8,1.0,328.4,0.0
7840,7840,22.09.2021,16:00,54.0,18.3,19.4,18.1,17.0,0.8,159.9,0.0
7841,7841,22.09.2021,17:00,69.8,14.9,17.3,17.6,17.2,0.5,35.8,0.0
7842,7842,22.09.2021,18:00,89.1,12.0,13.8,16.9,17.3,0.6,0.0,0.0
7843,7843,22.09.2021,19:00,98.4,10.0,11.9,16.2,17.3,0.3,0.0,0.0
7844,7844,22.09.2021,20:00,100.0,8.8,10.8,15.5,17.2,0.3,0.0,0.0
7845,7845,22.09.2021,21:00,100.0,9.0,10.0,15.0,17.1,0.6,0.0,0.0
7846,7846,22.09.2021,22:00,100.0,7.2,9.1,14.5,16.9,0.2,0.0,0.0
7847,7847,22.09.2021,23:00,100.0,6.7,8.4,14.0,16.8,0.3,0.0,0.0
7848,7848,23.09.2021,00:00,100.0,6.9,7.8,13.6,16.6,0.6,0.0,0.0
7849,7849,23.09.2021,01:00,100.0,5.8,7.2,13.3,16.4,0.3,0.0,0.0
7850,7850,23.09.2021,02:00,100.0,5.4,6.7,12.9,16.2,0.4,0.0,0.0
7851,7851,23.09.2021,03:00,100.0,4.5,6.1,12.7,16.0,0.2,0.0,0.0
7852,7852,23.09.2021,04:00,100.0,4.4,5.7,12.3,15.9,0.4,0.0,0.0
7853,7853,23.09.2021,05:00,100.0,4.5,5.7,12.0,15.7,0.5,0.0,0.0
7854,7854,23.09.2021,06:00,100.0,4.7,6.2,11.7,15.5,0.4,20.8,0.0
7855,7855,23.09.2021,07:00,100.0,7.9,8.5,11.7,15.4,0.5,173.2,0.0
7856,7856,23.09.2021,08:00,98.7,11.2,11.9,12.0,15.2,0.6,341.8,0.0
7857,7857,23.09.2021,09:00,88.4,12.4,13.7,12.3,15.1,0.9,498.2,0.0
7858,7858,23.09.2021,10:00,76.4,15.7,16.2,12.7,15.1,1.2,618.5,0.0
7859,7859,23.09.2021,11:00,63.8,20.7,19.4,14.1,15.1,1.3,685.0,0.0
7860,7860,23.09.2021,12:00,55.7,23.3,21.5,15.9,15.2,1.7,698.3,0.0
7861,7861,23.09.2021,13:00,50.9,24.9,22.8,17.4,15.4,1.7,651.6,0.0
7862,7862,23.09.2021,14:00,50.2,24.9,23.8,18.2,15.8,1.7,555.9,0.0
7863,7863,23.09.2021,15:00,50.7,23.4,23.7,18.6,16.2,2.2,425.3,0.0
7864,7864,23.09.2021,16:00,48.4,21.9,22.9,18.3,16.5,2.1,258.4,0.0
7865,7865,23.09.2021,17:00,51.9,20.6,21.7,17.9,16.8,1.6,91.3,0.0
7866,7866,23.09.2021,18:00,62.3,17.2,19.0,17.4,16.9,1.0,0.0,0.0
7867,7867,23.09.2021,19:00,67.8,16.0,17.7,16.8,17.0,1.0,0.0,0.0
7868,7868,23.09.2021,20:00,72.7,14.4,16.6,16.3,17.0,0.9,0.0,0.0
7869,7869,23.09.2021,21:00,74.7,14.3,16.1,15.8,16.9,1.1,0.0,0.0
7870,7870,23.09.2021,22:00,78.9,12.4,14.6,15.4,16.8,0.7,0.0,0.0
7871,7871,23.09.2021,23:00,88.0,11.0,13.1,14.9,16.7,0.8,0.0,0.0
7872,7872,24.09.2021,00:00,81.1,12.6,14.3,14.6,16.6,1.0,0.0,0.0
7873,7873,24.09.2021,01:00,88.2,10.8,12.8,14.3,16.4,0.6,0.0,0.0
7874,7874,24.09.2021,02:00,96.3,10.0,11.7,14.1,16.3,0.4,0.0,0.0
7875,7875,24.09.2021,03:00,97.9,9.9,11.6,13.9,16.2,0.6,0.0,0.0
7876,7876,24.09.2021,04:00,99.4,10.0,11.4,13.7,16.1,0.7,0.0,0.0
7877,7877,24.09.2021,05:00,100.0,9.3,10.7,13.6,16.0,0.5,0.0,0.0
7878,7878,24.09.2021,06:00,100.0,10.6,11.2,13.4,15.9,0.8,11.9,0.0
7879,7879,24.09.2021,07:00,96.5,12.4,12.8,13.5,15.8,0.8,88.4,0.0
7880,7880,24.09.2021,08:00,84.2,15.4,15.8,13.8,15.7,1.0,316.4,0.0
7881,7881,24.09.2021,09:00,75.2,17.3,17.8,14.2,15.7,1.2,291.1,0.0
7882,7882,24.09.2021,10:00,68.0,20.0,20.0,14.9,15.7,1.5,524.7,0.0
7883,7883,24.09.2021,11:00,60.6,23.9,22.2,16.2,15.7,1.9,288.4,0.0
7884,7884,24.09.2021,12:00,54.3,25.2,23.2,18.1,15.9,2.0,596.5,0.0
7885,7885,24.09.2021,13:00,51.8,25.0,23.3,19.3,16.2,1.9,387.6,0.0
7886,7886,24.09.2021,14:00,50.7,24.4,23.5,20.1,16.6,1.6,518.8,0.0
7887,7887,24.09.2021,15:00,51.8,22.9,22.8,20.3,17.0,1.4,403.5,0.0
7888,7888,24.09.2021,16:00,51.0,21.7,22.7,19.8,17.3,1.3,234.0,0.0
7889,7889,24.09.2021,17:00,54.1,20.1,21.8,19.2,17.5,0.9,75.3,0.0
7890,7890,24.09.2021,18:00,75.1,14.3,17.4,18.5,17.6,0.3,0.0,0.0
7891,7891,24.09.2021,19:00,91.3,12.1,14.7,17.7,17.7,0.3,0.0,0.0
7892,7892,24.09.2021,20:00,98.1,11.5,13.4,16.9,17.6,0.5,0.0,0.0
7893,7893,24.09.2021,21:00,100.0,10.8,12.5,16.3,17.5,0.5,0.0,0.0
7894,7894,24.09.2021,22:00,100.0,9.3,11.4,15.8,17.3,0.3,0.0,0.0
7895,7895,24.09.2021,23:00,100.0,8.9,10.9,15.2,17.2,0.3,0.0,0.0
7896,7896,25.09.2021,00:00,100.0,8.4,10.3,14.8,17.0,0.4,0.0,0.0
7897,7897,25.09.2021,01:00,100.0,7.8,9.7,14.4,16.8,0.3,0.0,0.0
7898,7898,25.09.2021,02:00,100.0,7.3,9.2,14.1,16.6,0.3,0.0,0.0
7899,7899,25.09.2021,03:00,100.0,6.6,8.6,13.7,16.4,0.3,0.0,0.0
7900,7900,25.09.2021,04:00,100.0,6.1,8.1,13.4,16.3,0.2,0.0,0.0
7901,7901,25.09.2021,05:00,100.0,6.0,7.8,13.1,16.1,0.4,0.0,0.0
7902,7902,25.09.2021,06:00,100.0,6.2,7.7,12.8,15.9,0.3,19.3,0.0
7903,7903,25.09.2021,07:00,100.0,9.3,10.4,12.6,15.8,0.3,162.1,0.0
7904,7904,25.09.2021,08:00,99.3,13.1,13.9,12.9,15.6,0.9,332.9,0.0
7905,7905,25.09.2021,09:00,87.1,14.6,16.1,13.2,15.6,0.9,482.5,0.0
7906,7906,25.09.2021,10:00,76.0,17.5,18.2,13.8,15.5,1.0,600.4,0.0
7907,7907,25.09.2021,11:00,65.0,21.6,20.6,15.0,15.5,1.0,668.4,0.0
7908,7908,25.09.2021,12:00,59.1,24.1,21.9,16.7,15.6,1.3,675.2,0.0
7909,7909,25.09.2021,13:00,51.5,25.5,23.2,18.0,15.8,1.1,636.5,0.0
7910,7910,25.09.2021,14:00,48.8,25.9,24.2,18.8,16.2,1.1,495.3,0.0
7911,7911,25.09.2021,15:00,48.8,24.5,24.5,19.2,16.5,0.9,336.2,0.0
7912,7912,25.09.2021,16:00,50.3,22.7,24.1,19.1,16.8,0.8,235.5,0.0
7913,7913,25.09.2021,17:00,64.1,19.7,21.9,18.8,17.1,0.3,45.4,0.0
7914,7914,25.09.2021,18:00,81.4,17.9,19.4,18.4,17.2,0.3,0.0,0.0
7915,7915,25.09.2021,19:00,89.0,16.7,18.4,18.1,17.3,0.3,0.0,0.0
7916,7916,25.09.2021,20:00,94.5,16.4,17.6,17.6,17.4,0.3,0.0,0.0
7917,7917,25.09.2021,21:00,96.8,16.2,17.3,17.4,17.4,0.4,0.0,0.0
7918,7918,25.09.2021,22:00,93.5,16.7,17.6,17.2,17.3,0.4,0.0,0.0
7919,7919,25.09.2021,23:00,88.5,17.0,18.1,17.2,17.3,0.6,0.0,0.2
7920,7920,26.09.2021,00:00,98.4,16.5,17.3,17.1,17.3,0.4,0.0,0.0
7921,7921,26.09.2021,01:00,100.0,15.3,16.7,16.9,17.3,0.4,0.0,0.2
7922,7922,26.09.2021,02:00,100.0,14.1,15.9,16.6,17.3,0.4,0.0,0.0
7923,7923,26.09.2021,03:00,100.0,14.0,15.6,16.2,17.2,0.5,0.0,0.0
7924,7924,26.09.2021,04:00,100.0,12.9,15.2,15.9,17.1,0.1,0.0,0.0
7925,7925,26.09.2021,05:00,100.0,12.8,14.6,15.5,17.0,0.3,0.0,0.1
7926,7926,26.09.2021,06:00,100.0,11.9,13.5,15.3,16.9,0.2,15.8,0.0
7927,7927,26.09.2021,07:00,100.0,14.3,14.7,15.1,16.8,0.5,125.6,0.0
7928,7928,26.09.2021,08:00,98.9,17.4,17.8,15.4,16.7,0.6,223.0,0.0
7929,7929,26.09.2021,09:00,93.4,18.5,18.5,16.2,16.7,0.7,167.6,0.0
7930,7930,26.09.2021,10:00,91.8,19.0,19.0,17.0,16.7,1.0,123.8,0.0
7931,7931,26.09.2021,11:00,91.8,20.3,19.8,17.4,16.8,1.1,189.3,0.0
7932,7932,26.09.2021,12:00,79.1,23.1,22.2,18.4,16.9,1.2,353.7,0.0
7933,7933,26.09.2021,13:00,75.8,23.6,22.8,19.3,17.1,1.3,350.0,0.0
7934,7934,26.09.2021,14:00,80.9,21.6,21.6,20.0,17.3,1.4,160.3,0.1
7935,7935,26.09.2021,15:00,90.5,20.7,20.4,19.9,17.6,1.5,136.9,0.0
7936,7936,26.09.2021,16:00,85.6,20.4,20.4,19.9,17.8,1.1,144.9,0.0
7937,7937,26.09.2021,17:00,89.4,19.0,19.8,19.6,17.9,0.3,34.3,0.0
7938,7938,26.09.2021,18:00,93.6,17.3,18.8,19.1,18.1,0.4,0.0,0.0
7939,7939,26.09.2021,19:00,97.0,17.2,18.2,18.6,18.1,0.7,0.0,0.0
7940,7940,26.09.2021,20:00,99.9,17.1,17.9,18.1,18.1,0.7,0.0,0.0
7941,7941,26.09.2021,21:00,100.0,15.2,17.1,17.8,18.1,0.1,0.0,0.0
7942,7942,26.09.2021,22:00,100.0,14.5,16.0,17.4,18.0,0.2,0.0,0.0
7943,7943,26.09.2021,23:00,100.0,14.1,15.6,17.0,17.9,0.2,0.0,0.0
7944,7944,27.09.2021,00:00,100.0,15.4,16.3,16.7,17.8,0.7,0.0,0.0
7945,7945,27.09.2021,01:00,100.0,15.4,16.0,16.6,17.7,0.9,0.0,0.0
7946,7946,27.09.2021,02:00,100.0,13.2,15.3,16.4,17.6,0.2,0.0,0.0
7947,7947,27.09.2021,03:00,100.0,12.6,14.7,16.1,17.5,0.3,0.0,0.0
7948,7948,27.09.2021,04:00,100.0,14.2,15.3,15.8,17.4,0.3,0.0,0.0
7949,7949,27.09.2021,05:00,100.0,11.6,14.0,15.7,17.3,0.2,0.0,0.0
7950,7950,27.09.2021,06:00,100.0,12.4,14.0,15.4,17.2,0.4,18.5,0.0
7951,7951,27.09.2021,07:00,100.0,14.9,15.3,15.2,17.1,0.6,116.2,0.0
7952,7952,27.09.2021,08:00,100.0,16.3,16.7,15.6,17.0,1.0,102.5,0.0
7953,7953,27.09.2021,09:00,98.7,17.4,17.4,16.2,16.9,1.2,159.9,0.0
7954,7954,27.09.2021,10:00,85.7,20.3,19.9,17.0,16.9,1.3,472.3,0.0
7955,7955,27.09.2021,11:00,70.0,23.4,22.3,18.2,17.0,1.7,643.0,0.0
7956,7956,27.09.2021,12:00,67.5,22.4,22.1,19.2,17.2,1.6,309.7,0.0
7957,7957,27.09.2021,13:00,68.5,22.3,22.1,19.5,17.4,1.0,383.5,0.0
7958,7958,27.09.2021,14:00,64.1,23.3,23.0,19.7,17.7,1.5,302.1,0.0
7959,7959,27.09.2021,15:00,66.1,22.2,22.3,20.0,17.9,1.5,111.5,0.0
7960,7960,27.09.2021,16:00,69.6,21.0,21.5,19.9,18.0,1.1,71.9,0.0
7961,7961,27.09.2021,17:00,72.6,20.7,21.2,19.6,18.2,0.9,54.9,0.0
7962,7962,27.09.2021,18:00,81.3,18.1,19.7,19.2,18.3,0.5,0.0,0.0
7963,7963,27.09.2021,19:00,89.0,16.8,18.7,18.7,18.3,0.4,0.0,0.0
7964,7964,27.09.2021,20:00,91.5,16.7,18.3,18.4,18.3,0.3,0.0,0.0
7965,7965,27.09.2021,21:00,88.6,17.8,18.7,18.1,18.2,0.7,0.0,0.0
7966,7966,27.09.2021,22:00,94.9,16.3,16.6,17.9,18.2,2.4,0.0,1.3
7967,7967,27.09.2021,23:00,97.0,13.8,13.8,17.6,18.1,2.2,0.0,0.7
7968,7968,28.09.2021,00:00,98.0,13.1,13.2,17.2,18.0,1.0,0.0,0.3
7969,7969,28.09.2021,01:00,100.0,11.9,12.8,16.8,17.9,0.5,0.0,0.0
7970,7970,28.09.2021,02:00,100.0,11.1,12.1,16.3,17.8,0.6,0.0,0.0
7971,7971,28.09.2021,03:00,100.0,9.8,11.1,15.7,17.7,0.5,0.0,0.0
7972,7972,28.09.2021,04:00,100.0,8.9,10.4,15.1,17.6,0.3,0.0,0.0
7973,7973,28.09.2021,05:00,100.0,7.7,9.9,14.7,17.4,0.2,0.0,0.1
7974,7974,28.09.2021,06:00,100.0,7.6,9.3,14.2,17.1,0.2,19.0,0.0
7975,7975,28.09.2021,07:00,100.0,10.4,10.8,13.9,16.9,0.3,114.3,0.0
7976,7976,28.09.2021,08:00,100.0,12.6,12.5,14.1,16.8,0.8,290.0,0.0
7977,7977,28.09.2021,09:00,93.9,14.0,14.4,14.6,16.6,0.8,465.2,0.0
7978,7978,28.09.2021,10:00,85.2,15.4,15.2,15.2,16.6,0.9,451.3,0.0
7979,7979,28.09.2021,11:00,72.3,18.5,17.0,16.2,16.6,1.0,324.1,0.0
7980,7980,28.09.2021,12:00,64.3,20.0,17.5,17.5,16.7,1.3,459.0,0.0
7981,7981,28.09.2021,13:00,60.1,20.3,18.3,18.3,16.8,1.2,324.4,0.0
7982,7982,28.09.2021,14:00,58.6,19.4,18.4,18.7,17.1,0.8,333.2,0.0
7983,7983,28.09.2021,15:00,56.7,18.7,18.3,18.9,17.3,0.8,342.4,0.0
7984,7984,28.09.2021,16:00,59.4,17.2,17.9,18.6,17.5,0.9,149.7,0.0
7985,7985,28.09.2021,17:00,71.1,14.5,16.6,18.0,17.7,0.2,45.1,0.0
7986,7986,28.09.2021,18:00,93.6,11.8,13.4,17.4,17.7,0.5,0.0,0.0
7987,7987,28.09.2021,19:00,99.9,10.0,11.8,16.5,17.6,0.3,0.0,0.0
7988,7988,28.09.2021,20:00,100.0,9.6,11.1,15.9,17.6,0.3,0.0,0.0
7989,7989,28.09.2021,21:00,100.0,9.4,10.7,15.3,17.4,0.4,0.0,0.0
7990,7990,28.09.2021,22:00,100.0,10.6,11.0,14.9,17.2,0.4,0.0,0.0
7991,7991,28.09.2021,23:00,100.0,11.4,11.8,14.9,17.1,0.1,0.0,0.0
7992,7992,29.09.2021,00:00,100.0,11.6,12.1,15.0,16.9,0.4,0.0,0.0
7993,7993,29.09.2021,01:00,96.8,11.6,12.8,14.9,16.8,0.3,0.0,0.0
7994,7994,29.09.2021,02:00,98.4,11.1,12.0,14.8,16.7,0.2,0.0,0.0
7995,7995,29.09.2021,03:00,99.3,11.8,12.4,14.8,16.7,0.7,0.0,0.0
7996,7996,29.09.2021,04:00,98.1,11.4,12.0,14.6,16.6,1.5,0.0,0.0
7997,7997,29.09.2021,05:00,99.9,11.0,11.6,14.3,16.5,1.4,0.0,0.0
7998,7998,29.09.2021,06:00,98.5,11.6,12.0,14.2,16.4,1.3,0.0,0.0
7999,7999,29.09.2021,07:00,97.4,12.1,12.5,14.2,16.3,1.1,65.2,0.0
8000,8000,29.09.2021,08:00,90.0,13.7,14.2,14.3,16.3,1.5,278.9,0.0
8001,8001,29.09.2021,09:00,78.1,16.3,16.3,14.6,16.2,1.8,207.4,0.0
8002,8002,29.09.2021,10:00,72.3,17.9,17.3,15.5,16.2,2.1,299.3,0.0
8003,8003,29.09.2021,11:00,69.6,18.3,17.6,16.5,16.3,2.3,452.7,0.0
8004,8004,29.09.2021,12:00,71.6,18.2,17.8,17.3,16.4,2.6,214.2,0.3
8005,8005,29.09.2021,13:00,94.1,14.1,14.3,17.6,16.6,1.6,131.8,0.9
8006,8006,29.09.2021,14:00,99.4,14.1,14.1,17.3,16.8,1.4,165.2,0.1
8007,8007,29.09.2021,15:00,92.1,15.4,15.4,17.3,16.8,1.5,294.5,0.0
8008,8008,29.09.2021,16:00,68.5,15.7,16.3,17.4,16.9,1.7,236.9,0.0
8009,8009,29.09.2021,17:00,66.7,14.0,15.2,16.9,17.0,1.1,42.6,0.0
8010,8010,29.09.2021,18:00,66.2,12.8,13.6,16.3,17.0,1.5,0.0,0.0
8011,8011,29.09.2021,19:00,70.8,11.9,12.8,15.7,17.0,1.4,0.0,0.0
8012,8012,29.09.2021,20:00,69.1,11.6,12.7,15.2,16.9,1.3,0.0,0.0
8013,8013,29.09.2021,21:00,68.1,11.3,12.6,14.8,16.8,1.1,0.0,0.0
8014,8014,29.09.2021,22:00,71.4,10.1,11.6,14.4,16.6,1.3,0.0,0.0
8015,8015,29.09.2021,23:00,74.7,9.5,11.2,13.9,16.5,1.1,0.0,0.0
8016,8016,30.09.2021,00:00,81.0,7.9,9.8,13.4,16.4,0.9,0.0,0.0
8017,8017,30.09.2021,01:00,94.6,5.8,8.3,13.0,16.2,0.7,0.0,0.0
